svznr,zstart,klasse,nummer,gpsx1,gpsy1,RI,RII,DTV2024,DTVSV
70191100,TM,B,10,8.992182999999997,48.91870000001104,B 10/K 1648 bei Vaihingen an der Enz (2),B 10/L 1138 bei Hardt- und Schönbühlhof,24088,1996
70191108,DZ,B,10,8.949258000000002,48.92760199999999,B 10/L 1125 bei Vaihingen an der Enz,B 10/K 1648 bei Vaihingen an der Enz (2),13341,1880
70191109,TM,B,10,8.934813000000002,48.94546699999997,B10/B35 Illinger Eck,B 10/L 1125 bei Vaihingen an der Enz,13398,1485
70191201,TM,L,1125,8.946324537617702,48.93007985509535,L1125/K4502 Grossglattbach,B 10/L 1125/K 1696 bei Vaihingen an der Enz,6232,180
70191217,TM,K,1696,8.954517999999995,48.92945600001103,B 10/L 1125/K 1696 bei Vaihingen an der Enz,L 1125/K 1696 Vaihingen-Kleinglattbach,5781,114
70191218,TM,K,1696,8.972894948034348,48.94647141590789,K 1648/K 1696 Vaihingen a.d.E.,L 1125/K 1696 Vaihingen-Kleinglattbach,9104,488
70201001,DZ,A,81,9.154316000000003,48.90246499999999,AS Ludwigsburg-Nord (15),AS Ludwigsburg-Süd (16),135561,12593
70201100,MZ,B,27,9.160102000000034,48.91761600001104,B 27/L 1138 Ludwigsburg (Mäurach),AS Ludwigsburg-Nord A81/B27 (015),37671,1058
70201101,MZ,B,27,9.153629000000032,48.92431500001107,AS Ludwigsburg-Nord A81/B27 (015),B 27/L 1130/K 1600 Bietigheim-Bissingen,35695,1649
70201201,TM,L,1110,9.115360186281755,48.93319234843719,"L 1110/L 1133 Tamm, Kreisverkehr","K 1678/L 1110 Bietigheim-Bissingen, Kreisverkehr",15751,683
70201208,MZ,L,1110,9.100647000000023,48.949575000011066,L 1110 Bietigheim-Bissingen (Beginn Seitenarm),"L 1110/K 1684 Bietigheim-Untermberg, Kreisverkehr",10000,285
70201209,TM,K,1685,9.001312079438767,48.92199930882168,B 10 /K 1685 bei Enzweihingen,L 1141/K 1685 Unterriexingen,8048,316
70201210,TM,K,1683,9.023880361309375,48.93263080214329,"K 1683/L 1125 bei Sersheim, Kreisverkehr",K 1683/K 1685 bei Oberriexingen,3213,78
70201211,TM,L,1133,9.144258000000006,48.92269499999996,"L 1110/L 1133 Tamm, Kreisverkehr",L 1133/B 27 Breuningerland,13956,368
70201212,TM,K,1671,9.104673756257586,48.91287845946352,L1138/K1676 Markgröningen,B 27/K 1671 bei Bietigheim-Bissingen,8019,340
70201213,TM,L,1138,9.157123999999996,48.90462599999999,L 1110/L 1138 Asperg,B 27/L 1138 Ludwigsburg,9778,269
70201214,TM,L,1138,9.115391000000006,48.90614200000001,"L 1138/K 1705 Markgröningen, Kreisverkehr","L 1138/K 1693 Asperg, Kreisverkehr",8002,268
70201215,TM,L,1138,9.045043613239322,48.901377654504586,B 10/L 1138 bei Hardt- und Schönbühlhof,L 1138/L 1141/K 1660 Markgröningen,4188,304
70201216,TM,L,1141,9.075494000000006,48.91565399999998,L 1138/L 1141/K 1660 Markgröningen,L 1141/K 1685 Unterriexingen,9055,272
70201225,TM,L,1138,9.084327000000004,48.90451099999999,L 1138/L 1141/K 1660 Markgröningen,"L 1138/K 1705 Markgröningen, Kreisverkehr",13940,619
70201226,MZ,L,1138,9.133008000000006,48.905754,"L 1138/K 1693 Asperg, Kreisverkehr",L 1110/L 1138 Asperg,17044,443
70201227,TM,L,1138,9.141207,48.90423899999996,L 1110/L 1138 Asperg,B 27/L 1138 Ludwigsburg,15105,275
70201228,TM,L,1141,9.088693,48.893533000000026,"L1141/K1705 bei Markgröningen, Kreisverkehr",L 1138/L 1141/K 1660 Markgröningen,7751,390
70201229,TM,L,1141,9.079225000000022,48.90344600001104,L 1138/L 1141/K 1660 Markgröningen,L 1141/K 1685 Unterriexingen,9339,320
70201230,TM,L,1110,9.125113000000002,48.921501999999954,L 1110/L 1138 Asperg,L 1110/K 1671 bei Tamm (Boehringer Kreuzung),19179,649
70201231,TM,L,1141,9.056157000000002,48.94977099999998,L 1141/K 1685 Unterriexingen,L 1110/L 1141 Sachsenheim,7791,284
70211200,TM,K,1695,9.262474930497774,48.93350156112703,L 1100/K 1695 Lbg.-Poppenweiler,L 1127/K 1695 Marbach,5911,125
70211202,TM,L,1113,9.176330000000036,48.94860600001109,"L 1113/L 1138 bei Freiberg, Kreisverkehr",L 1113/K 1619 bei Besigheim,9477,248
70211203,TM,L,1100,9.243985999999998,48.92835600000001,L 1124/K 1663 Ludwigsburg-Oßweil,L 1100/L 1124 Marbach,15988,902
70211204,TM,L,1124,9.287141000000004,48.94908500000001,L 1124/L 1127/K 1603 Marbach,"L 1124/L 1126/K 1606 bei Erdmannhausen, Kreisverkehr",8038,313
70211208,TM,L,1127,9.298271264241103,48.92842560708865,L 1127/K 1695 Marbach,"L1127/K1848, WN*Gollenhof;beim",6457,277
70211209,TM,L,1138,9.247183841210978,48.94892458694066,L 1138/K 1672 Benningen,L 1100/L 1138 bei Marbach,5850,195
70211210,TM,L,1129,9.203584000000005,48.94577800000003,L 1129/L 1138  Freiberg,L 1125/L 1129 bei Pleidelsheim,11194,813
70211211,TM,L,1138,9.177467000000002,48.92888699999999,B 27/L 1138 Ludwigsburg (Mäurach),L 1138/K 1672 Benningen,13814,500
70211212,TM,L,1127,9.263943000000063,48.94187000001105,L 1124/L 1127/K 1603 Marbach,L 1127/K 1695 Marbach,16290,824
70211216,TM,L,1124,9.269790000000055,48.944003000011065,L 1124/L 1127/K 1603 Marbach,L 1124/K 1605 bei Erdmannhausen,10073,444
70211217,TM,L,1127,9.262494000000054,48.93917700001112,L 1127/K 1695 Marbach,L 1127/K 1603 Affalterbach,7380,241
70211218,MZ,L,1129,9.204698000000043,48.93833000001109,L 1129/K 1672 bei Freiberg-Heutingsheim,"L 1129/K 1700 bei Pleidelsheim, Kreisverkehr",21589,780
70211219,TM,L,1129,9.201993078388936,48.91912747429338,L 1124/L 1129 Ludwigsburg,"L 1129/K 1600 bei Freiberg-Heutingsheim, Kreisverkehr",17192,352
70211400,MZ,K,1600,9.201224000000002,48.92566799999997,L 1138/K 1600 Freiberg,"L 1129/K 1600 bei Freiberg-Heutingsheim, Kreisverkehr",8812,216
70211403,TM,K,1834,9.324544,48.943648000000046,"L 1124/L 1126/K 1606 bei Erdmannhausen, Kreisverkehr","L1114/K1834, WN*Kirchberg a.d.M. (Ost)",3307,238
70211405,TM,L,1100,9.261302024562983,48.90337594879696,L 1100/K 1695 Lbg.-Poppenweiler,L 1100/K 1664 Ludwigsburg-Neckarweihingen,10794,650
70221101,TM,L,1120,9.424135000000092,48.89509800001103,"B14/K1845, WN*Nellmersbach;bei","B14/L1120, WN*Hertmannsweiler (West)",14234,974
70221201,TM,L,1114,9.37955600000009,48.90944200001106,"L1114/L1127/K1849/K1850, WN*Weiler z.St.;bei","L1114/K1905, WN*Burgstall (West)",3597,85
70221202,TM,K,1907,9.464315999999998,48.926787000000026,"L1080/K1907, WN*Unterweissach;bei, Kreisverkehr","K1826/K1907, WN*Unterbrüden",14568,416
70221203,TM,L,1114,9.352397000000076,48.94152500001112,"L1114/K1905, WN*Burgstall (West)","L1114/L1124, WN*Frühmeßhof;beim",1783,101
70221208,TM,K,1906,9.381761,48.92338899999999,"L1114/K1906, WN*Burgstall (Ost)","K 1846/K 1906, WN*Erbstetten (West)",4703,167
70221210,TM,L,1080,9.461253999999998,48.91953400000004,"L1080/K1907, WN*Unterweissach;bei, Kreisverkehr","L1080/K1841, WN*Allmersbach i.T.;bei",10728,335
70221215,TM,L,1080,9.444529000000095,48.930657000011045,"B14/L1080, WN*Backnang, \""Spritnase\""","L1080/K1907, WN*Unterweissach;bei, Kreisverkehr",7928,411
70221402,TM,K,1826,9.497638000000004,48.93892999999998,"K1826/K1907, WN*Unterbrüden","K1826/K1897, WN*Steinbach;bei",5606,173
70221415,TM,K,1846,9.400284000000084,48.91385100001108,"K1845/K1846, WN*Nellmersbach","K 1846/K 1906, WN*Erbstetten (West)",3262,25
71191075,MZ,A,8,8.940249000000001,48.801275,AS Rutesheim (47),AS Leonberg-West (48),97422,15119
71191200,TM,K,1688,8.96775688636991,48.868889306490736,L 1177/K 1688 bei Heimerdingen,B 10 /K 1688 Enzweihingen,2685,55
71191216,TM,L,1177,8.950302000000004,48.847101,L1177/OD Weissach,L 1177/K 1688 bei Heimerdingen,3664,114
71191218,TM,L,1180,8.913323000000002,48.81383199999996,"L 1180/L 1179/K 1013 Perouse, Kreisverkehr",L 1180/K 1082 bei der AS Rutesheim,9818,515
71191220,TM,K,1082,8.965314000000001,48.80525500000002,"K 1059/K 1082 bei Rutesheim, Kreisverkehr",B 295/K 1082 Leonberg,10263,246
71191222,TM,K,1694,8.95351844230658,48.896605133956086,L1135/K1694 Nussdorf,K1688/K1694 Riet,2639,123
71191223,TM,K,1059,8.966201999999996,48.812772,"K 1059/K 1082 bei Rutesheim, Kreisverkehr",K1011/K1059 Gebersheim,4356,118
71191228,TM,L,1135,8.93422397766391,48.89426225050561,L1135/K4578 Ipfingen,L 1125/L 1135 bei Aurich,2541,82
71191400,TM,K,1651,8.954753333333318,48.882710000011,K1651/K1688 Eberdingen,L 1135/K 1651 Nussdorf,2574,126
71201003,DZ,A,81,9.098581,48.83739799999999,AS Stuttgart-Zuffenhausen (17),AS Stuttgart-Feuerbach (18),115690,11727
71201002,MZ,A,81,9.078693000000024,48.822934000010925,AS Stuttgart-Feuerbach (18),AD Leonberg (A 8),119686,11869
71201090,MZ,A,81,9.135265999999998,48.871062,AS Ludwigsburg-Süd (16),AS Stuttgart-Zuffenhausen (17),122563,14135
71201100,DZ,B,10,9.129233000000028,48.846296000010966,B 10 AS Münchingen-Müllerheim,"B10/B27, S*Stgt.-Zuffenhausen, (Gabelung)",67537,4726
71201101,TM,B,10,9.073789000000016,48.88105700001104,B 10/L 1138 bei Hardt- und Schönbühlhof,B 10 AS Münchingen-Müllerheim,21534,2170
71201103,TM,L,1137,9.032098,48.80900099999995,B 295/L1136 bei Leonberg,B 295/K 1010 bei Leonberg,9542,196
71201105,MZ,L,1137,9.072936999999998,48.82310499999996,L 1141/K 1704 Ditzingen,AS Stuttgart-Feuerbach A81/B295 (018),32657,1024
71201106,MZ,B,295,9.088857999999997,48.821027000000015,AS Stuttgart-Feuerbach A81/B295 (018),"B295, S*Stgt.-Weilimdorf Nord/Hausen",27784,1630
71201200,TM,K,1693,9.128785787582087,48.8949879186612,"K1660/K1661/K1693 Möglingen, Kreisverkehr","L 1138/K 1693 Asperg, Kreisverkehr",6700,94
71201201,TM,L,1136,9.031048351613045,48.83973685597984,B 295/L1136 bei Leonberg,L1136/L1140 Hemmingen,7957,451
71201202,TM,L,1136,9.008369549120433,48.89281434753251,L 1136/K 1687 Hochdorf,B 10/L 1136 bei Hardt- und Schönbühlhof,7000,297
71201203,MZ,L,1140,9.142974999999996,48.88630500000004,B10/L1140 Schwieberdingen,L 1140/L 1143 Ludwigsburg,32281,1868
71201204,TM,L,1140,9.047063327157549,48.87011834874616,L1177/L1140 Heimerdingen,B10/L1140 bei Schwieberdingen,6962,505
71201205,TM,L,1141,9.096075858240711,48.88322824462497,B 10/L 1141 bei Münchingen,"L1141/K1705 bei Markgröningen, Kreisverkehr",14251,897
71201206,TM,L,1141,9.095719879540464,48.86325990679855,L  1141/K 1704 bei Münchingen,B 10/L 1141 bei Münchingen,11937,589
71201207,TM,K,1704,9.08296061760841,48.84495632152531,L 1141/K 1704 Ditzingen,L  1141/K 1704 bei Münchingen,7355,150
71201208,TM,L,1141,9.069420000000004,48.81116899999998,L 1141/L 2255/K 1657 Gerlingen,L 1141/K 1704 Ditzingen,10416,268
71201210,TM,K,1690,9.069276666666688,48.85673166667767,L1140/K1690 Hemmingen,L 1141/K 1690 bei Münchingen,5207,188
71201211,TM,L,1177,9.049116000000009,48.831561,L1136/L1177 bei Hirschlanden,L1177/K1689 Ditzingen,11606,549
71201212,TM,K,1689,9.05369203148116,48.82174572976166,L1177/K1689 Ditzingen,"K 1059/K 1689 Kreisgrenze bei Ditzingen, LK BB/LK LB",6009,127
71201213,TM,L,1136,9.006156938064386,48.88435400385492,L 1136/L 1140 Hemmingen,L 1136/K 1687 Hochdorf,4262,174
71201216,MZ,K,1693,9.127055000000006,48.88729100000005,"K1662/K1693 bei Möglingen, Kreisverkehr","K1660/K1661/K1693 Möglingen, Kreisverkehr",12832,599
71201218,TM,L,1141,9.061531,48.80082799999997,"L 1141/L 1180/ K 1659 Gerlingen, Kreisverhehr",L 1141/K 1704 Ditzingen,14240,301
71201222,TM,L,1143,9.126574,48.82831799999997,AS Stuttgart-Feuerbach A81/B295 (018),L 1143 bei Korntal,12953,484
71201223,TM,L,1143,9.137066999999998,48.831476,L 1143 bei Korntal,"B10/L1143, S*Stgt.-Neuwirtshaus (Anschlußstelle)",21534,701
71201226,TM,L,1136,9.031520000000006,48.86494200001095,L1136/K1656 Schöckingen,L 1136/K 1687 Hochdorf,12610,382
71201227,DZ,L,1177,9.010702000000006,48.84128099999999,L 1177/K 1688 bei Heimerdingen,"L 1136/L 1177 bei Hirschlanden, Kreisverkehr",4254,518
71201228,TM,L,1110,9.132879000000004,48.881398000000026,"B 27A/L 1110 bei Stgt.-Stammheim, SK Stuttgart/LK LB",L 1110/L 1140 bei Möglingen,12198,1533
71201229,TM,L,1141,9.091821000000005,48.83899899999997,"L1141/L1143, S*Stgt.-Weilimdorf,Hemminger Str.",L  1141/K 1704 bei Münchingen,9316,342
71201230,TM,L,2255,9.068917000000006,48.801146999999965,L 1141/L 2255/K 1657 Gerlingen,"B295/L2255, S*Stgt.-Weilimdorf,Solitudestr. (Anschlußstelle)",6003,77
71201400,TM,K,1654,9.017381322767717,48.86535055438603,"K1653/K1654 bei Heimerdingen, Kreisverkehr",L1140/K11654 Hemmingen,2547,63
71201401,TM,K,1652,9.036257666666678,48.88951166667771,B10/K1652 Hardt und Schönbühlhof,B10/K1652 Hardt und Schönbühlhof,756,64
71201402,TM,K,1660,9.099139666666693,48.89656333334431,L 1138/L 1141/K 1660 Markgröningen,"K1660/K1661/K1693 Möglingen, Kreisverkehr",6146,206
71201403,TM,K,1657,9.043122,48.804394,B 295/K 1010 bei Leonberg,L 1141/L 2255/K 1657 Gerlingen,4349,101
71201404,TM,K,1705,9.102743000000004,48.901318000000025,"L1141/K1705 bei Markgröningen, Kreisverkehr","K1660/K1705 bei Markgröningen, Kreisverkehr",7606,275
71211100,MZ,L,1193,9.295223999999996,48.82017200000002,"L1193/L1197, WN*Fellbach,Esslinger Str.",L 1193 Anschluss Emil-Münz-Straße/Eisentalstraße,30047,1178
71211108,MZ,B,10,9.171166000000005,48.825163,"B10/B27, S*Stgt.-Zuffenhausen, (Gabelung)","B 10 S*Stgt.-Zuffenhausen, \""Friedrichswahl\"" (Anschlußstelle)",45764,2476
71211109,MZ,B,27,9.177408999999995,48.842959,"B10/B27, S*Stgt.-Zuffenhausen, (Gabelung)",B 27/K 1692 Ludwigsburg,50131,2847
71211110,MZ,B,27,9.180945,48.845528,B 27 Anschluss Kornwestheim-Süd,"B27/B27 Seitenarm, S*S.-Zuffenh.,Ludwigsburg.Str. (Anschluß)",9736,263
71211111,DZ,B,14,9.287926999999998,48.80303399999998,"B10/B14 S*Stgt.-Wangen, \""Wangener Dreieck\"" (Gabelung)","B14/L1193, WN*Waibl., \""Waiblingen-Süd\"" (Gabelung u. AS)",68639,3824
71211112,MZ,B,27,9.175702999999997,48.84617500000001,"B27/B27 Seitenarm, S*S.-Zuffenh.,Ludwigsburg.Str. (Anschluß)","B 27A/L 1110 bei Stgt.-Stammheim, SK Stuttgart/LK LB",11422,1823
71211201,TM,L,1140,9.248915377915315,48.88486526258645,L 1140/L 1143 Ludwigsburg,L 1100/L 1140 bei Neckargröningen,21780,1203
71211203,TM,L,1143,9.18601855212844,48.871000683291136,L 1143/K 1691 Kornwestheim,L 1140/L 1143 Ludwigsburg,6229,111
71211204,TM,L,1144,9.211986067584004,48.86667864758554,B 27/L 1144/K 1691 Anschluss Kornwestheim-Nord,L 1100/L 1144 bei Aldingen,15642,693
71211205,MZ,L,1100,9.267332000000009,48.88807700000002,L 1100/L 1140 Remseck-Neckargröningen,L 1100/K 1667 bei Hochberg,15826,966
71211206,TM,K,1910,9.24761200000006,48.82313300001094,"K 9515/ K1910 Kreisgrenze b. Stgt.-Sommerrain, SK S/R-M-K","K1910 getr.verl.FB, WN*Schmiden,Jacobstr.",9986,297
71211207,TM,L,1197,9.264930000000057,48.85488600001094,"L1197/K1854, WN*Oeffingen;bei, \""Tennhofkreuzung\""",L 1140/L 1142/L 1197 Remseck,9437,559
71211208,TM,L,1140,9.342151000000005,48.874337000000025,L 1100/L 1140 Remseck-Neckargröningen,"L1140/K1850, WN*Schwaikheim",9385,291
71211209,TM,K,1909,9.319207999999998,48.874953000000005,"L1140/K1909, WN*Hohenacker;bei, \""Bittenfelder Kreuzung\""","K 1673/K 1909 Kreisgrenze bei Hochdorf, LK LB/Rem-Murr-Kreis",7083,250
71211210,TM,K,1909,9.316207,48.844189000000014,"L1142/K1909, WN*Waiblingen,Neustädter Str.","L1140/K1909, WN*Hohenacker;bei, \""Bittenfelder Kreuzung\""",11554,512
71211211,DZ,L,1142,9.303207999999993,48.84516,L 1140/L 1142/L 1197 Remseck,"L1142/K1909, WN*Waiblingen,Neustädter Str.",17629,992
71211212,TM,K,1910,9.284132999999994,48.83563699999996,"K1910 getr.verl.FB, WN*Schmiden,Butterstr.","L1142/K1910, WN*Waiblingen;bei, \""Hegnacher Höhe\"" (Anschluß)",8128,131
71211213,TM,L,1193,9.339312000000003,48.81747799999996,"L1193/L1193 Seitenarm, WN*Waiblingen, \""Eisental\"" (Anschluß)",L 1193/L 1199/K 1866 bei Endersbach,11230,298
71211214,TM,L,1198,9.306536000000069,48.806108000010894,"L1197/L1198, WN*Fellbach;bei","L 1198/K 1856, WN*Rommelshausen",10298,273
71211215,TM,L,1198,9.266085000000006,48.79789800000004,"L 1198/K 9514, S*Stgt.-Untertürkh.,Augsburger-/Dietbachstr.","L1197/L1198, WN*Fellbach;bei",8832,204
71211228,TM,L,1198,9.316345000000071,48.808333000010926,"B14/L1198, WN*Fellbach, \""Fellbach-Ost\"" (Anschlußstelle)","L 1198/K 1857, WN*Rommelshausen;bei",9264,302
71211229,TM,L,1143,9.156158,48.84810400000004,"B10/L1143, S*Stgt.-Neuwirtshaus (Anschlußstelle)",L 1143/K 1691 Kornwestheim,7051,256
71211230,TM,L,1143,9.18604900000004,48.866891000011,L 1143/K 1691 Kornwestheim,L 1140/L 1143 Ludwigsburg,11326,410
71211231,MZ,K,1691,9.193822000000043,48.86648900001095,L 1143/K 1691 Kornwestheim,B 27/L 1144/K 1691 Anschluss Kornwestheim-Nord,10288,434
71211232,TM,L,1100,9.267779000000004,48.87274700000002,"L1100/K9514, S*Stgt.-Münster",L 1100/L 1140 Remseck-Neckargröningen,19076,840
71211233,TM,L,1100,9.263623000000006,48.89716300000001,L 1100/K 1667 bei Hochberg,L 1100/K 1695 Lbg.-Poppenweiler,13688,681
71211236,TM,K,1692,9.229586100552629,48.87495367740118,B 27/K 1692 Ludwigsburg,L 1144/K 1692 Aldingen,8718,228
71211237,TM,L,1197,9.26193100000005,48.84774200001092,"L 1193/L 1197, WN*Fellbach,Höhenstr.","L1197/K1854, WN*Oeffingen;bei, \""Tennhofkreuzung\""",9415,511
71211400,TM,K,1668,9.2824661843514,48.88913954563044,K 1667/K 1668 Remseck-Hochberg,K 1668/K 1669/K 1673 Remseck-Hochdorf,4337,186
71211401,TM,K,1666,9.252976666666726,48.884551666677694,L 1140/K 1666 bei Ludwigsburg-Oßweil,L 1100/K 1666 bei Hochberg,7499,331
71211402,TM,K,1854,9.28856300000006,48.85122100001096,"L1197/K1854, WN*Oeffingen;bei, \""Tennhofkreuzung\""","L 1142/K 1854, WN*Hegnach",3973,86
71211403,TM,K,1849,9.359000000000076,48.89292200001105,"K1849/K1909, WN*Bittenfeld",L1127/K1849 bei Leutenbach,5092,139
71211405,MZ,K,1856,9.317904000000071,48.80943900001088,"L 1198/K 1856, WN*Rommelshausen","L1193/K1856, WN*Waiblingen,Schurwaldstr.",8047,316
71211406,TM,K,1911,9.331690999999996,48.83967100000001,"L1142/K1859/K1911, WN*Waiblingen, \""Hallenbadkreuzung\""","B14/K1858, WN*Korb, \""Korb\"" (Anschlußstelle)",9335,188
71211407,TM,K,1859,9.325067,48.83048399999996,"L1142/K1859/K1911, WN*Waiblingen, \""Hallenbadkreuzung\""","B14/K1859 Seitenarm, WN*Waibl.;bei, \""Waiblingen-Mitte\"" (AS)",14842,410
71221100,TM,K,1911,9.360761,48.857549,"K1858/K1911, WN*Waiblingen;bei, \""Korber Höhe\""","B14/K1911, WN*Winnenden;bei",6211,148
71221102,MZ,B,29,9.360871,48.81525299999998,"B14/B29, WN*Waiblingen;bei (Gabelung)","B 29/K 1866, WN*Remshalden, AS Remshalden-West",64908,2477
71221105,MZ,B,14,9.33906900000007,48.834660000010885,"B14/B14 getr.verl.FB, WN*Waiblingen;bei","B14/K1858, WN*Korb, \""Korb\"" (Anschlußstelle)",68261,2083
71221106,DZ,B,14,9.352031000000071,48.853585000010966,"B14/K1858, WN*Korb, \""Korb\"" (Anschlußstelle)","B14, WN*Winnenden;bei, \""Winnenden-Süd\"" (Gabelung)",56797,2218
71221107,DZ,B,29,9.446859000000002,48.80748100000004,"B 29/K 1866, WN*Remshalden, AS Remshalden-West","B29/L1150, WN*Winterbach;bei, \""Winterbach\"" (AS)",53624,2565
71221201,TM,L,1140,9.462751000000006,48.82259200000002,"L1140/K1915, WN*Erlenhof, Kreisverkehr","L1140/L 1150/K1866, WN*Winterbach;bei",2298,85
71221202,TM,K,1915,9.460772000000102,48.85689900001095,"L1140/K1915, WN*Erlenhof, Kreisverkehr","L1120/K1914/K1915, WN*Stöckenhof",4980,178
71221203,TM,L,1198,9.335234000000003,48.808193,"L 1198/K 1856, WN*Rommelshausen","L 1198/L 1199 WN* bei Endersbach \""Landhauskreuzung\""",7066,169
71221204,TM,K,1866,9.377447999999996,48.813300000000034,L 1193/L 1199/K 1866 bei Endersbach,"K1866 Seitenarm, WN*Remshalden, AS Remsh.-West (Quersp.)",13747,198
71221205,TM,K,1912,9.376586000000083,48.824934000010906,"K 1866/K 1912, WN*Großheppach","K1858/K1912, WN*Korb,Waiblinger-/Winnender Str.",5291,187
71221206,TM,K,1912,9.356613,48.84856800000004,"K1912/K1912 Seitenarm, WN*Korb,Winnender-/Seestr.","K1911/K1912, WN*Korb;bei",3951,93
71221207,TM,L,1140,9.379344000000003,48.88062899999996,"L1140/K1850, WN*Schwaikheim","L1127/L1140, WN*Winnenden (West)",3980,128
71221208,TM,K,1913,9.406561999999996,48.85657,"K 1866/K 1913, WN*Grunbach","L1140/K1913, WN*Winnenden (Süd)",2508,63
71221209,TM,L,1140,9.440065000000002,48.85533000000004,"L1140/K1914, WN*Winnenden-Burkhardshof;beim","L1140/K1915, WN*Erlenhof, Kreisverkehr",9751,265
71221210,TM,K,1914,9.432672000000002,48.87597600000002,"L1140/K1914, WN*Winnenden-Burkhardshof;beim","L1120/K1914/K1915, WN*Stöckenhof",2137,52
71221211,TM,L,1120,9.436891,48.89295200000005,"B14/L1120, WN*Hertmannsweiler (West)","L1120/K1914/K1915, WN*Stöckenhof",4514,80
71221217,TM,K,1912,9.369619000000004,48.83420499999998,"K 1866/K 1912, WN*Großheppach","K1911/K1912, WN*Korb;bei",6144,211
71221218,TM,L,1150,9.478958,48.80462600000003,"L1150/K1865, WN*Manolzweiler;bei, \""Goldboden\""","L1140/L 1150/K1866, WN*Winterbach;bei",17563,582
71221220,TM,L,1201,9.352042000000004,48.801885000000034,L 1201/K 1212 Schanbach,L 1199/L 1201 WN* bei Endersbach,7461,210
71221221,TM,L,1140,9.389578999999996,48.87502200000001,"L1127/L1140, WN*Winnenden (West)","B14/K1911, WN*Winnenden;bei",13101,539
71221222,TM,L,1140,9.39957300000009,48.86554300001096,"B14/L1140, WN*Winnenden (Südwest), \""Schelmenholzkreuzung\""","L1140/K1914, WN*Winnenden-Burkhardshof;beim",11702,335
71221223,TM,L,1199,9.346958000000004,48.80971700000003,L 1199/L 1201 WN* bei Endersbach,L 1193/L 1199/K 1866 bei Endersbach,13866,351
71221224,TM,L,1127,9.37214500000008,48.888234000011,"L1127/K1848, WN*Gollenhof;beim","L1127/L1140, WN*Winnenden (West)",16556,610
71221400,TM,K,1857,9.336539000000004,48.79904600000001,"L 1199/K 1857 Stetten (Nord), Kreisverkehr","L 1198/K 1857, WN*Rommelshausen;bei",6977,299
71221403,TM,K,1866,9.465495999999996,48.80880899999996,"K 1866/K 1913, WN*Grunbach","L1140/L 1150/K1866, WN*Winterbach;bei",4263,94
71221405,TM,K,1850,9.360527000000072,48.86218100001096,K1911/K1850 Auffahrt Winnenden,"L1140/K1850, WN*Schwaikheim",12091,223
71221406,TM,K,1847,9.415763000000087,48.886343000011,"L1114/K1847, WN*Weiler z.St. (Mitte)","B14/L1120, WN*Hertmannsweiler (West)",6108,184
71221412,TM,K,1872,9.483703000000006,48.84570300000003,"L1140/K1872, WN*Steinach (Nord)","K1872/K1916, WN*Birkenweißbuch (Ost)",3641,97
71221415,TM,K,1862,9.380000999999996,48.80710999999999,"K1862/K1864, WN*Beutelsbach","K 1862/ K 1866 Beutelsbach, Kreisverkehr",15143,337
71221419,TM,K,1850,9.35640800000008,48.88509400001105,L 1140/,"L1114/L1127/K1849/K1850, WN*Weiler z.St.;bei",5229,145
71221432,TM,K,1916,9.481808,48.85418099999999,"K1874/K1916, WN*Birkenweißbuch;östlich","K1915/K1916, WN*Oppelsbohm",1263,33
72191104,TM,B,295,8.974052999999993,48.782031,B295 - AS Naturtheater,B295/K1011 - bei AS Leonberg - West,37336,2785
72191208,TM,L,1183,8.959721999999994,48.70015999999996,L 1182/L 1183/K 1073 Sindelfingen-Darmsheim,L 1183/K 1055 (Seitenarm) bei der AS-Sindelfingen-Ost,13006,394
72191210,TM,K,1060,8.920721000000004,48.777558000000006,"K 1013/ K 1060 bei Renningen, Kreisverkehr","LED Kreisverkehr, Schnallenecker",6498,334
72191214,TM,L,1185,8.963578,48.72998600000004,L 1189/L 1185 AS Magstadt-Süd; Kreisverkehr,"L 1185/K 1004/K 1064 Sindelfingen-Maichingen, Kreisverkehr",4702,92
72191216,TM,L,1185,8.973234000000007,48.71480099999996,"L 1185/K 1004/K 1064 Sindelfingen-Maichingen, Kreisverkehr",L 1183/L 1185 Sindelfingen,9446,118
72191221,TM,K,1065,8.992994999999997,48.73302399999996,L 1185/K 1065 Sindelfingen-Maichingen,L 1189/K 1065 bei Sindelfingen,6360,230
72191400,TM,K,1016,8.902657999999997,48.79241499999996,K 1014/K 1016 Renningen-Malmsheim,K 4567/K 1016 Kreisgrenze bei Renningen-Malmsheim,2273,84
72191402,TM,K,1007,8.912511000000004,48.74755000000002,K 1007/K 1006 bei Weil der Stadt,B 295/K 1007 bei Weil der Stadt,5149,101
72191406,TM,K,1013,8.912447999999998,48.79640100000002,Kreisverkehr K1060 Renningen,Perouse,7104,398
72201004,MZ,A,831,9.093828999999998,48.73557699999994,AN A831/B14 S*Stgt.-Vaihingen Übergang zur B 14,AS Stgt.-Vaihingen (West) A 831/L 1205 (1),52621,3558
72201005,MZ,K,1057,9.030181,48.69568700000002,AS Böblingen-Ost (22),AN (K 1055),22883,630
72201006,MZ,A,81,9.031825,48.702632000010766,AS Böblingen-Ost (22),AS Böblingen/Sindelfingen (23),78484,10253
72201007,MZ,A,81,9.042685,48.70378,AS Sindelfingen-Ost (21),AS Böblingen-Ost (22),105570,10065
