Bevölkerung nach Geschlecht, 3 unregelmäßigen Altersgruppen und Nationalität seit 2008 - Zählbezirke Wien | Population by sex, 3 broad age groups and nationality since 2008 - subdistricts of Vienna
NUTS;DISTRICT_CODE;SUB_DISTRICT_CODE;REF_YEAR;REF_DATE;SEX;AGR3;AUT;FOR
AT13;91900;91908;2025;20250101;2;2;2833;1528
AT13;91900;91908;2025;20250101;2;3;1753;189
AT13;91900;91909;2025;20250101;1;1;247;92
AT13;91900;91909;2025;20250101;1;2;896;692
AT13;91900;91909;2025;20250101;1;3;286;55
AT13;91900;91909;2025;20250101;2;1;223;89
AT13;91900;91909;2025;20250101;2;2;1002;753
AT13;91900;91909;2025;20250101;2;3;383;67
AT13;91900;91910;2025;20250101;1;1;512;224
AT13;91900;91910;2025;20250101;1;2;2088;687
AT13;91900;91910;2025;20250101;1;3;871;91
AT13;91900;91910;2025;20250101;2;1;494;177
AT13;91900;91910;2025;20250101;2;2;2206;832
AT13;91900;91910;2025;20250101;2;3;1383;147
AT13;91900;91999;2025;20250101;1;1;0;0
AT13;91900;91999;2025;20250101;1;2;0;0
AT13;91900;91999;2025;20250101;1;3;0;0
AT13;91900;91999;2025;20250101;2;1;0;0
AT13;91900;91999;2025;20250101;2;2;0;0
AT13;91900;91999;2025;20250101;2;3;0;0
AT13;92000;92001;2025;20250101;1;1;386;260
AT13;92000;92001;2025;20250101;1;2;1850;1034
AT13;92000;92001;2025;20250101;1;3;398;139
AT13;92000;92001;2025;20250101;2;1;363;245
AT13;92000;92001;2025;20250101;2;2;1768;1139
AT13;92000;92001;2025;20250101;2;3;582;152
AT13;92000;92002;2025;20250101;1;1;449;613
AT13;92000;92002;2025;20250101;1;2;2922;3240
AT13;92000;92002;2025;20250101;1;3;729;262
AT13;92000;92002;2025;20250101;2;1;438;585
AT13;92000;92002;2025;20250101;2;2;2581;2707
AT13;92000;92002;2025;20250101;2;3;998;302
AT13;92000;92003;2025;20250101;1;1;411;438
AT13;92000;92003;2025;20250101;1;2;2423;2525
AT13;92000;92003;2025;20250101;1;3;700;195
AT13;92000;92003;2025;20250101;2;1;411;406
AT13;92000;92003;2025;20250101;2;2;2409;2135
AT13;92000;92003;2025;20250101;2;3;1060;235
AT13;92000;92004;2025;20250101;1;1;392;255
AT13;92000;92004;2025;20250101;1;2;1788;1570
AT13;92000;92004;2025;20250101;1;3;497;85
AT13;92000;92004;2025;20250101;2;1;317;231
AT13;92000;92004;2025;20250101;2;2;1698;1550
AT13;92000;92004;2025;20250101;2;3;710;128
AT13;92000;92005;2025;20250101;1;1;333;415
AT13;92000;92005;2025;20250101;1;2;1839;2362
AT13;92000;92005;2025;20250101;1;3;425;179
AT13;92000;92005;2025;20250101;2;1;285;391
AT13;92000;92005;2025;20250101;2;2;1921;1740
AT13;92000;92005;2025;20250101;2;3;602;209
AT13;92000;92006;2025;20250101;1;1;376;460
AT13;92000;92006;2025;20250101;1;2;1518;1565
AT13;92000;92006;2025;20250101;1;3;451;119
AT13;92000;92006;2025;20250101;2;1;335;384
AT13;92000;92006;2025;20250101;2;2;1519;1455
AT13;92000;92006;2025;20250101;2;3;702;145
AT13;92000;92007;2025;20250101;1;1;514;488
AT13;92000;92007;2025;20250101;1;2;2640;2327
AT13;92000;92007;2025;20250101;1;3;798;162
AT13;92000;92007;2025;20250101;2;1;543;477
AT13;92000;92007;2025;20250101;2;2;2614;2197
AT13;92000;92007;2025;20250101;2;3;1197;235
AT13;92000;92008;2025;20250101;1;1;167;217
AT13;92000;92008;2025;20250101;1;2;965;1343
AT13;92000;92008;2025;20250101;1;3;359;82
AT13;92000;92008;2025;20250101;2;1;162;219
AT13;92000;92008;2025;20250101;2;2;906;1273
AT13;92000;92008;2025;20250101;2;3;517;107
AT13;92000;92099;2025;20250101;1;1;0;0
AT13;92000;92099;2025;20250101;1;2;0;0
AT13;92000;92099;2025;20250101;1;3;0;0
AT13;92000;92099;2025;20250101;2;1;0;0
AT13;92000;92099;2025;20250101;2;2;0;0
AT13;92000;92099;2025;20250101;2;3;0;0
AT13;92100;92101;2025;20250101;1;1;94;17
AT13;92100;92101;2025;20250101;1;2;425;59
AT13;92100;92101;2025;20250101;1;3;154;5
AT13;92100;92101;2025;20250101;2;1;95;8
AT13;92100;92101;2025;20250101;2;2;456;69
AT13;92100;92101;2025;20250101;2;3;184;7
AT13;92100;92102;2025;20250101;1;1;581;203
AT13;92100;92102;2025;20250101;1;2;2422;732
AT13;92100;92102;2025;20250101;1;3;466;70
AT13;92100;92102;2025;20250101;2;1;505;247
AT13;92100;92102;2025;20250101;2;2;2496;832
AT13;92100;92102;2025;20250101;2;3;601;81
AT13;92100;92103;2025;20250101;1;1;637;192
AT13;92100;92103;2025;20250101;1;2;2162;612
AT13;92100;92103;2025;20250101;1;3;557;57
AT13;92100;92103;2025;20250101;2;1;558;173
AT13;92100;92103;2025;20250101;2;2;2372;683
AT13;92100;92103;2025;20250101;2;3;666;48
AT13;92100;92104;2025;20250101;1;1;238;108
AT13;92100;92104;2025;20250101;1;2;984;326
AT13;92100;92104;2025;20250101;1;3;446;23
AT13;92100;92104;2025;20250101;2;1;234;110
AT13;92100;92104;2025;20250101;2;2;970;365
AT13;92100;92104;2025;20250101;2;3;595;30
AT13;92100;92105;2025;20250101;1;1;989;847
AT13;92100;92105;2025;20250101;1;2;3797;2082
AT13;92100;92105;2025;20250101;1;3;1460;149
AT13;92100;92105;2025;20250101;2;1;813;803
AT13;92100;92105;2025;20250101;2;2;3929;2341
AT13;92100;92105;2025;20250101;2;3;2327;184
AT13;92100;92106;2025;20250101;1;1;174;159
AT13;92100;92106;2025;20250101;1;2;712;597
AT13;92100;92106;2025;20250101;1;3;113;42
AT13;92100;92106;2025;20250101;2;1;175;140
AT13;92100;92106;2025;20250101;2;2;695;625
AT13;92100;92106;2025;20250101;2;3;165;52
AT13;92100;92107;2025;20250101;1;1;537;422
AT13;92100;92107;2025;20250101;1;2;1715;1411
AT13;92100;92107;2025;20250101;1;3;290;65
AT13;92100;92107;2025;20250101;2;1;489;369
AT13;92100;92107;2025;20250101;2;2;1750;1375
AT13;92100;92107;2025;20250101;2;3;366;76
AT13;92100;92108;2025;20250101;1;1;421;198
AT13;92100;92108;2025;20250101;1;2;1226;632
AT13;92100;92108;2025;20250101;1;3;269;21
AT13;92100;92108;2025;20250101;2;1;377;195
AT13;92100;92108;2025;20250101;2;2;1303;696
AT13;92100;92108;2025;20250101;2;3;350;34
AT13;92100;92109;2025;20250101;1;1;361;204
AT13;92100;92109;2025;20250101;1;2;1523;645
AT13;92100;92109;2025;20250101;1;3;667;41
AT13;92100;92109;2025;20250101;2;1;387;219
AT13;92100;92109;2025;20250101;2;2;1584;687
AT13;92100;92109;2025;20250101;2;3;887;56
AT13;92100;92110;2025;20250101;1;1;214;175
AT13;92100;92110;2025;20250101;1;2;1399;807
AT13;92100;92110;2025;20250101;1;3;382;56
AT13;92100;92110;2025;20250101;2;1;191;186
AT13;92100;92110;2025;20250101;2;2;1086;720
AT13;92100;92110;2025;20250101;2;3;384;54
AT13;92100;92111;2025;20250101;1;1;225;170
AT13;92100;92111;2025;20250101;1;2;1189;731
AT13;92100;92111;2025;20250101;1;3;289;29
AT13;92100;92111;2025;20250101;2;1;207;138
AT13;92100;92111;2025;20250101;2;2;1293;589
AT13;92100;92111;2025;20250101;2;3;521;59
AT13;92100;92112;2025;20250101;1;1;669;404
AT13;92100;92112;2025;20250101;1;2;2046;995
AT13;92100;92112;2025;20250101;1;3;441;61
AT13;92100;92112;2025;20250101;2;1;609;370
AT13;92100;92112;2025;20250101;2;2;2159;1114
AT13;92100;92112;2025;20250101;2;3;578;73
AT13;92100;92113;2025;20250101;1;1;471;112
AT13;92100;92113;2025;20250101;1;2;1732;481
AT13;92100;92113;2025;20250101;1;3;325;39
AT13;92100;92113;2025;20250101;2;1;373;118
AT13;92100;92113;2025;20250101;2;2;1871;510
AT13;92100;92113;2025;20250101;2;3;460;55
AT13;92100;92114;2025;20250101;1;1;221;232
AT13;92100;92114;2025;20250101;1;2;1144;601
AT13;92100;92114;2025;20250101;1;3;388;36
AT13;92100;92114;2025;20250101;2;1;215;214
AT13;92100;92114;2025;20250101;2;2;993;686
AT13;92100;92114;2025;20250101;2;3;536;50
AT13;92100;92115;2025;20250101;1;1;305;206
AT13;92100;92115;2025;20250101;1;2;1162;548
AT13;92100;92115;2025;20250101;1;3;310;40
AT13;92100;92115;2025;20250101;2;1;278;181
AT13;92100;92115;2025;20250101;2;2;1217;579
AT13;92100;92115;2025;20250101;2;3;495;29
AT13;92100;92116;2025;20250101;1;1;110;30
AT13;92100;92116;2025;20250101;1;2;789;121
AT13;92100;92116;2025;20250101;1;3;453;17
AT13;92100;92116;2025;20250101;2;1;114;34
AT13;92100;92116;2025;20250101;2;2;875;125
AT13;92100;92116;2025;20250101;2;3;562;18
AT13;92100;92117;2025;20250101;1;1;317;307
AT13;92100;92117;2025;20250101;1;2;1475;914
AT13;92100;92117;2025;20250101;1;3;423;75
AT13;92100;92117;2025;20250101;2;1;263;267
AT13;92100;92117;2025;20250101;2;2;1427;1016
AT13;92100;92117;2025;20250101;2;3;582;86
AT13;92100;92118;2025;20250101;1;1;316;336
AT13;92100;92118;2025;20250101;1;2;1452;1343
AT13;92100;92118;2025;20250101;1;3;511;91
AT13;92100;92118;2025;20250101;2;1;277;301
AT13;92100;92118;2025;20250101;2;2;1438;1125
AT13;92100;92118;2025;20250101;2;3;637;104
AT13;92100;92119;2025;20250101;1;1;351;230
AT13;92100;92119;2025;20250101;1;2;1304;838
AT13;92100;92119;2025;20250101;1;3;276;60
AT13;92100;92119;2025;20250101;2;1;321;232
AT13;92100;92119;2025;20250101;2;2;1269;843
AT13;92100;92119;2025;20250101;2;3;328;73
AT13;92100;92120;2025;20250101;1;1;155;88
AT13;92100;92120;2025;20250101;1;2;510;380
AT13;92100;92120;2025;20250101;1;3;81;29
AT13;92100;92120;2025;20250101;2;1;139;86
AT13;92100;92120;2025;20250101;2;2;508;383
AT13;92100;92120;2025;20250101;2;3;100;32
AT13;92100;92121;2025;20250101;1;1;243;342
AT13;92100;92121;2025;20250101;1;2;1374;1398
AT13;92100;92121;2025;20250101;1;3;360;102
AT13;92100;92121;2025;20250101;2;1;213;290
AT13;92100;92121;2025;20250101;2;2;1149;1104
AT13;92100;92121;2025;20250101;2;3;487;121
AT13;92100;92122;2025;20250101;1;1;379;406
AT13;92100;92122;2025;20250101;1;2;1899;1969
AT13;92100;92122;2025;20250101;1;3;654;127
AT13;92100;92122;2025;20250101;2;1;361;377
AT13;92100;92122;2025;20250101;2;2;1926;1765
AT13;92100;92122;2025;20250101;2;3;966;140
AT13;92100;92123;2025;20250101;1;1;354;528
AT13;92100;92123;2025;20250101;1;2;1939;1986
AT13;92100;92123;2025;20250101;1;3;738;153
AT13;92100;92123;2025;20250101;2;1;327;472
AT13;92100;92123;2025;20250101;2;2;1846;1841
AT13;92100;92123;2025;20250101;2;3;1083;163
AT13;92100;92124;2025;20250101;1;1;428;206
AT13;92100;92124;2025;20250101;1;2;1357;690
AT13;92100;92124;2025;20250101;1;3;351;56
AT13;92100;92124;2025;20250101;2;1;397;191
AT13;92100;92124;2025;20250101;2;2;1512;711
AT13;92100;92124;2025;20250101;2;3;600;66
AT13;92100;92125;2025;20250101;1;1;496;202
AT13;92100;92125;2025;20250101;1;2;1738;771
AT13;92100;92125;2025;20250101;1;3;309;49
AT13;92100;92125;2025;20250101;2;1;417;209
AT13;92100;92125;2025;20250101;2;2;1956;848
AT13;92100;92125;2025;20250101;2;3;359;59
AT13;92100;92126;2025;20250101;1;1;395;231
AT13;92100;92126;2025;20250101;1;2;1885;863
AT13;92100;92126;2025;20250101;1;3;509;69
AT13;92100;92126;2025;20250101;2;1;387;228
AT13;92100;92126;2025;20250101;2;2;2088;994
AT13;92100;92126;2025;20250101;2;3;761;100
AT13;92100;92127;2025;20250101;1;1;106;50
AT13;92100;92127;2025;20250101;1;2;433;158
AT13;92100;92127;2025;20250101;1;3;158;25
AT13;92100;92127;2025;20250101;2;1;99;47
AT13;92100;92127;2025;20250101;2;2;403;174
AT13;92100;92127;2025;20250101;2;3;189;25
AT13;92100;92128;2025;20250101;1;1;1;15
AT13;92100;92128;2025;20250101;1;2;47;93
AT13;92100;92128;2025;20250101;1;3;24;7
AT13;92100;92128;2025;20250101;2;1;0;14
AT13;92100;92128;2025;20250101;2;2;32;53
AT13;92100;92128;2025;20250101;2;3;37;4
AT13;92100;92129;2025;20250101;1;1;103;54
AT13;92100;92129;2025;20250101;1;2;293;166
AT13;92100;92129;2025;20250101;1;3;39;5
AT13;92100;92129;2025;20250101;2;1;99;56
AT13;92100;92129;2025;20250101;2;2;302;155
AT13;92100;92129;2025;20250101;2;3;32;11
AT13;92100;92130;2025;20250101;1;1;1;2
AT13;92100;92130;2025;20250101;1;2;6;9
AT13;92100;92130;2025;20250101;1;3;2;0
AT13;92100;92130;2025;20250101;2;1;1;0
AT13;92100;92130;2025;20250101;2;2;0;4
AT13;92100;92130;2025;20250101;2;3;1;0
AT13;92100;92199;2025;20250101;1;1;0;0
AT13;92100;92199;2025;20250101;1;2;0;0
AT13;92100;92199;2025;20250101;1;3;0;0
AT13;92100;92199;2025;20250101;2;1;0;0
AT13;92100;92199;2025;20250101;2;2;0;0
AT13;92100;92199;2025;20250101;2;3;0;0
AT13;92200;92201;2025;20250101;1;1;115;28
AT13;92200;92201;2025;20250101;1;2;621;164
AT13;92200;92201;2025;20250101;1;3;198;14
AT13;92200;92201;2025;20250101;2;1;126;26
AT13;92200;92201;2025;20250101;2;2;595;160
AT13;92200;92201;2025;20250101;2;3;215;16
AT13;92200;92202;2025;20250101;1;1;721;191
AT13;92200;92202;2025;20250101;1;2;2508;739
AT13;92200;92202;2025;20250101;1;3;260;51
AT13;92200;92202;2025;20250101;2;1;755;177
AT13;92200;92202;2025;20250101;2;2;2588;870
AT13;92200;92202;2025;20250101;2;3;337;59
AT13;92200;92203;2025;20250101;1;1;122;18
AT13;92200;92203;2025;20250101;1;2;438;90
AT13;92200;92203;2025;20250101;1;3;184;9
AT13;92200;92203;2025;20250101;2;1;90;19
AT13;92200;92203;2025;20250101;2;2;428;109
AT13;92200;92203;2025;20250101;2;3;211;10
AT13;92200;92204;2025;20250101;1;1;334;76
AT13;92200;92204;2025;20250101;1;2;1212;262
AT13;92200;92204;2025;20250101;1;3;361;22
AT13;92200;92204;2025;20250101;2;1;271;57
AT13;92200;92204;2025;20250101;2;2;1226;283
AT13;92200;92204;2025;20250101;2;3;403;36
AT13;92200;92205;2025;20250101;1;1;1092;618
AT13;92200;92205;2025;20250101;1;2;3864;2205
AT13;92200;92205;2025;20250101;1;3;566;94
AT13;92200;92205;2025;20250101;2;1;1050;582
AT13;92200;92205;2025;20250101;2;2;3997;2439
AT13;92200;92205;2025;20250101;2;3;728;141
AT13;92200;92206;2025;20250101;1;1;848;529
AT13;92200;92206;2025;20250101;1;2;3171;1273
AT13;92200;92206;2025;20250101;1;3;819;71
AT13;92200;92206;2025;20250101;2;1;800;521
AT13;92200;92206;2025;20250101;2;2;3200;1485
AT13;92200;92206;2025;20250101;2;3;1128;90
AT13;92200;92207;2025;20250101;1;1;302;70
AT13;92200;92207;2025;20250101;1;2;1215;312
AT13;92200;92207;2025;20250101;1;3;397;48
AT13;92200;92207;2025;20250101;2;1;244;90
AT13;92200;92207;2025;20250101;2;2;1326;382
AT13;92200;92207;2025;20250101;2;3;488;41
AT13;92200;92208;2025;20250101;1;1;1464;984
AT13;92200;92208;2025;20250101;1;2;5260;3486
AT13;92200;92208;2025;20250101;1;3;1124;204
AT13;92200;92208;2025;20250101;2;1;1320;907
AT13;92200;92208;2025;20250101;2;2;5570;3711
AT13;92200;92208;2025;20250101;2;3;1558;261
AT13;92200;92209;2025;20250101;1;1;756;618
AT13;92200;92209;2025;20250101;1;2;3041;1843
AT13;92200;92209;2025;20250101;1;3;992;120
AT13;92200;92209;2025;20250101;2;1;654;566
AT13;92200;92209;2025;20250101;2;2;3326;2033
AT13;92200;92209;2025;20250101;2;3;1397;134
AT13;92200;92210;2025;20250101;1;1;589;323
AT13;92200;92210;2025;20250101;1;2;2468;1499
AT13;92200;92210;2025;20250101;1;3;469;81
AT13;92200;92210;2025;20250101;2;1;538;286
AT13;92200;92210;2025;20250101;2;2;2583;1606
AT13;92200;92210;2025;20250101;2;3;722;118
AT13;92200;92211;2025;20250101;1;1;385;375
AT13;92200;92211;2025;20250101;1;2;2578;1447
AT13;92200;92211;2025;20250101;1;3;911;150
AT13;92200;92211;2025;20250101;2;1;393;331
AT13;92200;92211;2025;20250101;2;2;2580;1540
AT13;92200;92211;2025;20250101;2;3;1310;177
AT13;92200;92212;2025;20250101;1;1;160;117
AT13;92200;92212;2025;20250101;1;2;895;415
AT13;92200;92212;2025;20250101;1;3;291;67
AT13;92200;92212;2025;20250101;2;1;133;112
AT13;92200;92212;2025;20250101;2;2;952;468
AT13;92200;92212;2025;20250101;2;3;389;51
AT13;92200;92213;2025;20250101;1;1;272;309
AT13;92200;92213;2025;20250101;1;2;1562;955
AT13;92200;92213;2025;20250101;1;3;466;75
AT13;92200;92213;2025;20250101;2;1;239;290
AT13;92200;92213;2025;20250101;2;2;1540;1074
AT13;92200;92213;2025;20250101;2;3;764;82
AT13;92200;92214;2025;20250101;1;1;282;73
AT13;92200;92214;2025;20250101;1;2;1328;216
AT13;92200;92214;2025;20250101;1;3;411;21
AT13;92200;92214;2025;20250101;2;1;262;72
AT13;92200;92214;2025;20250101;2;2;1357;280
AT13;92200;92214;2025;20250101;2;3;552;20
AT13;92200;92215;2025;20250101;1;1;405;367
AT13;92200;92215;2025;20250101;1;2;1809;1067
AT13;92200;92215;2025;20250101;1;3;597;59
AT13;92200;92215;2025;20250101;2;1;385;375
AT13;92200;92215;2025;20250101;2;2;1770;1151
AT13;92200;92215;2025;20250101;2;3;1022;77
AT13;92200;92216;2025;20250101;1;1;161;73
AT13;92200;92216;2025;20250101;1;2;550;348
AT13;92200;92216;2025;20250101;1;3;137;18
AT13;92200;92216;2025;20250101;2;1;174;69
AT13;92200;92216;2025;20250101;2;2;574;247
AT13;92200;92216;2025;20250101;2;3;186;16
AT13;92200;92217;2025;20250101;1;1;135;25
AT13;92200;92217;2025;20250101;1;2;636;405
AT13;92200;92217;2025;20250101;1;3;230;14
AT13;92200;92217;2025;20250101;2;1;131;23
AT13;92200;92217;2025;20250101;2;2;656;535
AT13;92200;92217;2025;20250101;2;3;253;13
AT13;92200;92218;2025;20250101;1;1;438;199
AT13;92200;92218;2025;20250101;1;2;1926;597
AT13;92200;92218;2025;20250101;1;3;403;43
AT13;92200;92218;2025;20250101;2;1;429;184
AT13;92200;92218;2025;20250101;2;2;2057;669
AT13;92200;92218;2025;20250101;2;3;559;65
AT13;92200;92219;2025;20250101;1;1;283;304
AT13;92200;92219;2025;20250101;1;2;1445;1178
AT13;92200;92219;2025;20250101;1;3;321;78
AT13;92200;92219;2025;20250101;2;1;301;277
AT13;92200;92219;2025;20250101;2;2;1481;1014
AT13;92200;92219;2025;20250101;2;3;446;84
AT13;92200;92220;2025;20250101;1;1;214;169
AT13;92200;92220;2025;20250101;1;2;881;495
AT13;92200;92220;2025;20250101;1;3;225;41
AT13;92200;92220;2025;20250101;2;1;214;135
AT13;92200;92220;2025;20250101;2;2;935;513
AT13;92200;92220;2025;20250101;2;3;246;40
AT13;92200;92221;2025;20250101;1;1;248;112
AT13;92200;92221;2025;20250101;1;2;837;403
AT13;92200;92221;2025;20250101;1;3;141;20
AT13;92200;92221;2025;20250101;2;1;240;84
AT13;92200;92221;2025;20250101;2;2;875;436
AT13;92200;92221;2025;20250101;2;3;206;26
AT13;92200;92222;2025;20250101;1;1;296;81
AT13;92200;92222;2025;20250101;1;2;1641;385
AT13;92200;92222;2025;20250101;1;3;416;60
AT13;92200;92222;2025;20250101;2;1;239;95
AT13;92200;92222;2025;20250101;2;2;1953;413
AT13;92200;92222;2025;20250101;2;3;750;53
AT13;92200;92223;2025;20250101;1;1;463;184
AT13;92200;92223;2025;20250101;1;2;1733;678
AT13;92200;92223;2025;20250101;1;3;336;69
AT13;92200;92223;2025;20250101;2;1;427;194
AT13;92200;92223;2025;20250101;2;2;1894;738
AT13;92200;92223;2025;20250101;2;3;446;63
AT13;92200;92224;2025;20250101;1;1;333;69
AT13;92200;92224;2025;20250101;1;2;1530;323
AT13;92200;92224;2025;20250101;1;3;430;45
AT13;92200;92224;2025;20250101;2;1;316;64
AT13;92200;92224;2025;20250101;2;2;1649;355
AT13;92200;92224;2025;20250101;2;3;526;46
AT13;92200;92225;2025;20250101;1;1;171;26
AT13;92200;92225;2025;20250101;1;2;598;87
AT13;92200;92225;2025;20250101;1;3;209;14
AT13;92200;92225;2025;20250101;2;1;152;20
AT13;92200;92225;2025;20250101;2;2;654;98
AT13;92200;92225;2025;20250101;2;3;248;13
AT13;92200;92226;2025;20250101;1;1;310;67
AT13;92200;92226;2025;20250101;1;2;1231;264
AT13;92200;92226;2025;20250101;1;3;422;35
AT13;92200;92226;2025;20250101;2;1;315;77
AT13;92200;92226;2025;20250101;2;2;1262;322
AT13;92200;92226;2025;20250101;2;3;454;39
AT13;92200;92227;2025;20250101;1;1;736;250
AT13;92200;92227;2025;20250101;1;2;2620;732
AT13;92200;92227;2025;20250101;1;3;556;64
AT13;92200;92227;2025;20250101;2;1;720;218
AT13;92200;92227;2025;20250101;2;2;2726;854
AT13;92200;92227;2025;20250101;2;3;662;69
AT13;92200;92228;2025;20250101;1;1;443;127
AT13;92200;92228;2025;20250101;1;2;1546;440
AT13;92200;92228;2025;20250101;1;3;260;43
AT13;92200;92228;2025;20250101;2;1;398;129
AT13;92200;92228;2025;20250101;2;2;1632;480
AT13;92200;92228;2025;20250101;2;3;303;34
AT13;92200;92229;2025;20250101;1;1;261;57
AT13;92200;92229;2025;20250101;1;2;973;245
AT13;92200;92229;2025;20250101;1;3;360;45
AT13;92200;92229;2025;20250101;2;1;247;70
AT13;92200;92229;2025;20250101;2;2;1025;283
AT13;92200;92229;2025;20250101;2;3;415;40
AT13;92200;92230;2025;20250101;1;1;0;0
AT13;92200;92230;2025;20250101;1;2;5;6
AT13;92200;92230;2025;20250101;1;3;1;1
AT13;92200;92230;2025;20250101;2;1;0;0
AT13;92200;92230;2025;20250101;2;2;4;0
AT13;92200;92230;2025;20250101;2;3;0;1
AT13;92200;92231;2025;20250101;1;1;241;138
AT13;92200;92231;2025;20250101;1;2;789;589
AT13;92200;92231;2025;20250101;1;3;129;22
AT13;92200;92231;2025;20250101;2;1;250;141
AT13;92200;92231;2025;20250101;2;2;843;664
AT13;92200;92231;2025;20250101;2;3;154;37
AT13;92200;92232;2025;20250101;1;1;150;117
AT13;92200;92232;2025;20250101;1;2;1130;759
AT13;92200;92232;2025;20250101;1;3;245;94
AT13;92200;92232;2025;20250101;2;1;159;121
AT13;92200;92232;2025;20250101;2;2;1038;895
AT13;92200;92232;2025;20250101;2;3;285;125
AT13;92200;92299;2025;20250101;1;1;0;0
AT13;92200;92299;2025;20250101;1;2;0;0
AT13;92200;92299;2025;20250101;1;3;0;0
AT13;92200;92299;2025;20250101;2;1;0;0
AT13;92200;92299;2025;20250101;2;2;0;0
AT13;92200;92299;2025;20250101;2;3;0;0
AT13;92300;92301;2025;20250101;1;1;181;97
AT13;92300;92301;2025;20250101;1;2;712;420
AT13;92300;92301;2025;20250101;1;3;162;27
AT13;92300;92301;2025;20250101;2;1;175;95
AT13;92300;92301;2025;20250101;2;2;726;312
AT13;92300;92301;2025;20250101;2;3;199;32
AT13;92300;92302;2025;20250101;1;1;355;169
AT13;92300;92302;2025;20250101;1;2;1386;956
AT13;92300;92302;2025;20250101;1;3;331;73
AT13;92300;92302;2025;20250101;2;1;314;160
AT13;92300;92302;2025;20250101;2;2;1361;708
AT13;92300;92302;2025;20250101;2;3;418;78
AT13;92300;92303;2025;20250101;1;1;221;60
AT13;92300;92303;2025;20250101;1;2;915;306
AT13;92300;92303;2025;20250101;1;3;402;40
AT13;92300;92303;2025;20250101;2;1;187;58
AT13;92300;92303;2025;20250101;2;2;849;288
AT13;92300;92303;2025;20250101;2;3;542;32
AT13;92300;92304;2025;20250101;1;1;1058;497
AT13;92300;92304;2025;20250101;1;2;3304;1648
AT13;92300;92304;2025;20250101;1;3;444;122
AT13;92300;92304;2025;20250101;2;1;1050;448
AT13;92300;92304;2025;20250101;2;2;3609;1755
AT13;92300;92304;2025;20250101;2;3;788;110
AT13;92300;92305;2025;20250101;1;1;487;260
AT13;92300;92305;2025;20250101;1;2;2212;1032
AT13;92300;92305;2025;20250101;1;3;719;75
AT13;92300;92305;2025;20250101;2;1;434;276
AT13;92300;92305;2025;20250101;2;2;2310;974
AT13;92300;92305;2025;20250101;2;3;956;84
AT13;92300;92306;2025;20250101;1;1;118;32
AT13;92300;92306;2025;20250101;1;2;443;161
AT13;92300;92306;2025;20250101;1;3;83;15
AT13;92300;92306;2025;20250101;2;1;105;45
AT13;92300;92306;2025;20250101;2;2;474;175
AT13;92300;92306;2025;20250101;2;3;108;13
AT13;92300;92307;2025;20250101;1;1;722;399
AT13;92300;92307;2025;20250101;1;2;2635;1451
AT13;92300;92307;2025;20250101;1;3;598;110
AT13;92300;92307;2025;20250101;2;1;665;355
AT13;92300;92307;2025;20250101;2;2;2752;1428
AT13;92300;92307;2025;20250101;2;3;915;125
AT13;92300;92308;2025;20250101;1;1;904;485
AT13;92300;92308;2025;20250101;1;2;2745;1780
AT13;92300;92308;2025;20250101;1;3;451;78
AT13;92300;92308;2025;20250101;2;1;929;481
AT13;92300;92308;2025;20250101;2;2;3045;1770
AT13;92300;92308;2025;20250101;2;3;770;98
AT13;92300;92309;2025;20250101;1;1;374;184
AT13;92300;92309;2025;20250101;1;2;1506;755
AT13;92300;92309;2025;20250101;1;3;749;49
AT13;92300;92309;2025;20250101;2;1;371;156
AT13;92300;92309;2025;20250101;2;2;1611;723
AT13;92300;92309;2025;20250101;2;3;1106;63
AT13;92300;92310;2025;20250101;1;1;301;203
AT13;92300;92310;2025;20250101;1;2;1063;517
AT13;92300;92310;2025;20250101;1;3;480;31
AT13;92300;92310;2025;20250101;2;1;255;173
AT13;92300;92310;2025;20250101;2;2;1088;584
AT13;92300;92310;2025;20250101;2;3;705;57
AT13;92300;92311;2025;20250101;1;1;441;262
AT13;92300;92311;2025;20250101;1;2;1884;957
AT13;92300;92311;2025;20250101;1;3;605;85
AT13;92300;92311;2025;20250101;2;1;388;211
AT13;92300;92311;2025;20250101;2;2;1960;1027
AT13;92300;92311;2025;20250101;2;3;935;98
AT13;92300;92312;2025;20250101;1;1;299;209
AT13;92300;92312;2025;20250101;1;2;1244;546
AT13;92300;92312;2025;20250101;1;3;521;41
AT13;92300;92312;2025;20250101;2;1;252;199
AT13;92300;92312;2025;20250101;2;2;1310;584
AT13;92300;92312;2025;20250101;2;3;663;45
AT13;92300;92313;2025;20250101;1;1;206;34
AT13;92300;92313;2025;20250101;1;2;961;200
AT13;92300;92313;2025;20250101;1;3;506;23
AT13;92300;92313;2025;20250101;2;1;187;55
AT13;92300;92313;2025;20250101;2;2;927;225
AT13;92300;92313;2025;20250101;2;3;683;27
AT13;92300;92314;2025;20250101;1;1;257;106
AT13;92300;92314;2025;20250101;1;2;1120;344
AT13;92300;92314;2025;20250101;1;3;511;35
AT13;92300;92314;2025;20250101;2;1;294;91
AT13;92300;92314;2025;20250101;2;2;1229;376
AT13;92300;92314;2025;20250101;2;3;632;47
AT13;92300;92315;2025;20250101;1;1;129;23
AT13;92300;92315;2025;20250101;1;2;565;113
AT13;92300;92315;2025;20250101;1;3;263;18
